"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 47"$"2° Cod 47"$"fol. Cod 47"$"Fol. Cod. 47"$"2º Cod 47"$"2o Cod 47"$"2o Msc 47"$"Fol. Msc. 47"$"fol. msc. 47"$"2 o Cod. 47"$"2 Cod. 47"$"2º Cod. 47"$"2o Cod. 47"$"2 o Cod 47"$"fol Cod 47"$"2° Cod. 47"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 48"$"2° Cod 48"$"fol. Cod 48"$"Fol. Cod. 48"$"2º Cod 48"$"2o Cod 48"$"2o Msc 48"$"Fol. Msc. 48"$"fol. msc. 48"$"2 o Cod. 48"$"2 Cod. 48"$"2º Cod. 48"$"2o Cod. 48"$"2 o Cod 48"$"fol Cod 48"$"2° Cod. 48"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 49"$"2° Cod 49"$"fol. Cod 49"$"Fol. Cod. 49"$"2º Cod 49"$"2o Cod 49"$"2o Msc 49"$"Fol. Msc. 49"$"fol. msc. 49"$"2 o Cod. 49"$"2 Cod. 49"$"2º Cod. 49"$"2o Cod. 49"$"2 o Cod 49"$"fol Cod 49"$"2° Cod. 49"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 49a"$"2° Cod. 49a"$"fol. Cod 49a"$"2 Cod 49 a"$"Fol. Cod. 49a"$"Fol. Cod. 49 a"$"2º Cod 49a"$"2o Cod 49a"$"2o Msc 49a"$"Fol. Msc. 49a"$"fol. msc. 49a"$"2 o Cod. 49a"$"2 Cod. 49a"$"2 Cod. 49 a"$"2º Cod. 49a"$"2o Cod. 49a"$"2 o Cod 49 a"$"fol Cod 49a"$"2° Cod 49a"$"2° Cod 49 a"$"2° Cod. 49 a"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 50"$"2° Cod 50"$"fol. Cod 50"$"Fol. Cod. 50"$"2º Cod 50"$"2o Cod 50"$"2o Msc 50"$"Fol. Msc. 50"$"fol. msc. 50"$"2 o Cod. 50"$"2 Cod. 50"$"2 Cod. 50 (Cim. 74)"$"2º Cod. 50"$"2o Cod. 50"$"2 o Cod 50"$"fol Cod 50"$"2° Cod. 50"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 51"$"2° Cod 51"$"fol. Cod 51"$"Fol. Cod. 51"$"2º Cod 51"$"2o Cod 51"$"2o Msc 51"$"Fol. Msc. 51"$"fol. msc. 51"$"2 o Cod. 51"$"2 Cod. 51"$"2º Cod. 51"$"2o Cod. 51"$"2 o Cod 51"$"fol Cod 51"$"2° Cod. 51"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 52"$"2° Cod 52"$"fol. Cod 52"$"Fol. Cod. 52"$"2º Cod 52"$"2o Cod 52"$"2o Msc 52"$"Fol. Msc. 52"$"fol. msc. 52"$"2 o Cod. 52"$"2 Cod. 52"$"2º Cod. 52"$"2o Cod. 52"$"2 o Cod 52"$"fol Cod 52"$"2° Cod. 52"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 53"$"2° Cod 53"$"fol. Cod 53"$"Fol. Cod. 53"$"2º Cod 53"$"2o Cod 53"$"2o Msc 53"$"Fol. Msc. 53"$"fol. msc. 53"$"2 o Cod. 53"$"2 Cod. 53"$"2º Cod. 53"$"2o Cod. 53"$"2 o Cod 53"$"fol Cod 53"$"2° Cod. 53"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 54"$"2° Cod 54"$"fol. Cod 54"$"Fol. Cod. 54"$"2º Cod 54"$"2o Cod 54"$"2o Msc 54"$"Fol. Msc. 54"$"fol. msc. 54"$"2 o Cod. 54"$"2 Cod. 54"$"2º Cod. 54"$"2o Cod. 54"$"2 o Cod 54"$"fol Cod 54"$"2° Cod. 54"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 55, I"$"2° Cod 55a"$"fol. Cod 55a"$"2 Cod 55,I"$"Fol. Cod. 55,I"$"Fol. Cod. 55, I"$"2º Cod 55,I"$"2o Cod 55,I"$"2o Msc 55,I"$"Fol. Msc. 55,I"$"fol. msc. 55,I"$"2 o Cod. 55,I"$"2 Cod. 55,I"$"2 Cod. 55, I"$"2º Cod. 55,I"$"2o Cod. 55,I"$"2 o Cod 55, I"$"fol Cod 55,I"$"2° Cod 55,I"$"2° Cod 55, I"$"2° Cod. 55,I"$"2° Cod. 55, I"
