"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 2259/2370 4‘"$"Fragm. aus 2259/2370 4°"$"Fragm. 2259/2370 4°"$"Fragm. 2259/2370 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 143/1182 8‘"$"Fragm. aus 143/1182 8°"$"Fragm. 143/1182 8°"$"Fragm. aus Hs. 143/1182 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 294/1967 8°"$"Hs. 294/1967 8‘"$"Hs 294/1967 8°"$"Hs. 294/1967 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 300/1973 8°"$"Hs. 300/1973 8‘"$"Hs 300/1973 8°"$"Hs. 300/1973 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 303/1976 8°"$"Hs. 303/1976 8‘"$"Hs 303/1976 8°"$"Hs. 303/1976 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 306/1978 8°"$"Hs. 306/1978 8‘"$"Hs 306/1978 8°"$"Hs. 306/1978 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 322/1994 4°"$"Hs. 322/1994 4‘"$"Hs 322/1994 4°"$"Hs. 322/1994 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 459/1616 8°"$"Hs. 459/1616 8‘"$"Hs 459/1616 8°"$"Hs. 459/1616 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 494/1596 8°"$"Hs. 494/1596 8‘"$"Hs 494/1596 8°"$"Hs. 494/1596 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 502/1597 8°"$"Hs. 502/1597 8‘"$"Hs 502/1597 8°"$"Hs. 502/1597 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 516/1595 8°"$"Hs. 516/1595 8‘"$"Hs 516/1595 8°"$"Hs. 516/1595 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 522/1600 8°"$"Hs. 522/1600 8‘"$"Hs 522/1600 8°"$"Hs. 522/1600 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 524/1154 4°"$"Hs. 524/1154 4‘"$"Hs 524/1154 4°"$"Hs. 524/1154 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 525/1165 2°"$"Hs. 525/1165 2‘"$"Hs 525/1165 2°"$"Hs. 525/1165 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 526/1564 4°"$"Hs. 526/1564 4‘"$"Hs 526/1564 4°"$"Hs. 526/1564 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 527/1175 4°"$"Hs. 527/1175 4‘"$"Hs 527/1175 4°"$"Hs. 527/1175 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 529/1174 4°"$"Hs. 529/1174 4‘"$"Hs 529/1174 4°"$"Hs. 529/1174 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 537/1528 8°"$"Hs. 537/1528 8‘"$"Hs 537/1528 8°"$"Hs. 537/1528 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 543/1540 8°"$"Hs. 543/1540 8‘"$"Hs 543/1540 8°"$"Hs. 543/1540 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 544/843 8°"$"Hs. 544/843 8‘"$"Hs 544/843 8°"$"Hs. 544/843 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 545/1565 8°"$"Hs. 545/1565 8‘"$"Hs 545/1565 8°"$"Hs. 545/1565 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 548/1580 8°"$"Hs. 548/1580 8‘"$"Hs 548/1580 8°"$"Hs. 548/1580 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 553/818 8°"$"Hs. 553/818 8‘"$"Hs 553/818 8°"$"Hs. 553/818 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 561/827 8°"$"Hs. 561/827 8‘"$"Hs 561/827 8°"$"Hs. 561/827 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 564/806 8°"$"Hs. 564/806 8‘"$"Hs 564/806 8°"$"Hs. 564/806 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 573/805 8°"$"Hs. 573/805 8‘"$"Hs 573/805 8°"$"Hs. 573/805 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 574/1522 8°"$"Hs. 574/1522 8‘"$"Hs 574/1522 8°"$"Hs. 574/1522 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 577/1520 8°"$"Hs. 577/1520 8‘"$"Hs 577/1520 8°"$"Hs. 577/1520 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 578/1518 8°"$"Hs. 578/1518 8‘"$"Hs 578/1518 8°"$"Hs. 578/1518 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 602/1572 8°"$"Hs. 602/1572 8‘"$"Hs 602/1572 8°"$"Hs. 602/1572 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 603/817 8°"$"Hs. 603/817 8‘"$"Hs 603/817 8°"$"Hs. 603/817 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 610/2032 2°"$"Hs. 610/2032 2‘"$"Hs 610/2032 2°"$"Hs. 610/2032 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 621/1561 4°"$"Hs. 621/1561 4‘"$"Hs 621/1561 4°"$"Hs. 621/1561 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 625/1559 4°"$"Hs. 625/1559 4‘"$"Hs 625/1559 4°"$"Hs. 625/1559 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 627/1525 8°"$"Hs. 627/1525 8‘"$"Hs 627/1525 8°"$"Hs. 627/1525 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 630/1571 8°"$"Hs. 630/1571 8‘"$"Hs 630/1571 8°"$"Hs. 630/1571 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 642/870 8°"$"Hs. 642/870 8‘"$"Hs 642/870 8°"$"Hs. 642/870 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 648/1573 8°"$"Hs. 648/1573 8‘"$"Hs 648/1573 8°"$"Hs. 648/1573 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 649/1533 8°"$"Hs. 649/1533 8‘"$"Hs 649/1533 8°"$"Hs. 649/1533 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 653/885 8°"$"Hs. 653/885 8‘"$"Hs 653/885 8°"$"Hs. 653/885 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 709/897 4°"$"Hs. 709/897 4‘"$"Hs 709/897 4°"$"Hs. 709/897 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 769/823 8°"$"Hs. 769/823 8‘"$"Hs 769/823 8°"$"Hs. 769/823 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 783/828 8°"$"Hs. 783/828 8‘"$"Hs 783/828 8°"$"Hs. 783/828 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 785/1365 8°"$"Hs. 785/1365 8‘"$"Hs 785/1365 8°"$"Hs. 785/1365 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 788/1372 8°"$"Hs. 788/1372 8‘"$"Hs 788/1372 8°"$"Hs. 788/1372 oct."
