"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 47"$"ki-ub-bord-47"$"ki_ub_bord-047"$"Bord. 47"$"Cod. Bord. 47"$"Ms. Bord. 47"$"Cod. Ms. Bord. 47"$"Cod. M.S. Bord. 47"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 48"$"ki-ub-bord-48"$"ki_ub_bord-048"$"Bord. 48"$"Cod. Bord. 48"$"Ms. Bord. 48"$"Cod. Ms. Bord. 48"$"Cod. M.S. Bord. 48"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 49"$"ki-ub-bord-49"$"ki_ub_bord-049"$"Bord. 49"$"Cod. Bord. 49"$"Ms. Bord. 49"$"Cod. Ms. Bord. 49"$"Cod. M.S. Bord. 49"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 50"$"ki-ub-bord-50"$"ki_ub_bord-050"$"Bord. 50"$"Cod. Bord. 50"$"Ms. Bord. 50"$"Cod. Ms. Bord. 50"$"Cod. M.S. Bord. 50"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 51"$"ki-ub-bord-51"$"ki_ub_bord-051"$"Bord. 51"$"Cod. Bord. 51"$"Ms. Bord. 51"$"Cod. Ms. Bord. 51"$"Cod. M.S. Bord. 51"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 52"$"ki-ub-bord-52"$"ki_ub_bord-052"$"Bord. 52"$"Cod. Bord. 52"$"Ms. Bord. 52"$"Cod. Ms. Bord. 52"$"Cod. M.S. Bord. 52"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 53"$"ki-ub-bord-53"$"ki_ub_bord-053"$"Bord. 53"$"Cod. Bord. 53"$"Ms. Bord. 53"$"Cod. Ms. Bord. 53"$"Cod. M.S. Bord. 53"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 54"$"ki-ub-bord-54"$"ki_ub_bord-054"$"Bord. 54"$"Cod. Bord. 54"$"Ms. Bord. 54"$"Cod. Ms. Bord. 54"$"Cod. M.S. Bord. 54"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 55"$"ki-ub-bord-55"$"ki_ub_bord-055"$"Bord. 55"$"Cod. Bord. 55"$"Ms. Bord. 55"$"Cod. Ms. Bord. 55"$"Cod. M.S. Bord. 55"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 56"$"ki-ub-bord-56"$"ki_ub_bord-056"$"Bord. 56"$"Cod. Bord. 56"$"Ms. Bord. 56"$"Cod. Ms. Bord. 56"$"Cod. M.S. Bord. 56"
