"33"$"Best. 701 Nr. 130"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=d951cf73-7723-4234-81a7-7d287da88c5f"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=d951cf73-7723-4234-81a7-7d287da88c5f"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"34"$"Best. 701 Nr. 131"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ee925403-7bad-4544-9410-d4adcd59dd8b"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ee925403-7bad-4544-9410-d4adcd59dd8b"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"35"$"Best. 701 Nr. 132"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=94b4f584-4279-4752-ac62-8f96de569de5"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=94b4f584-4279-4752-ac62-8f96de569de5"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"36"$"Best. 701 Nr. 133"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=70c11ff1-4583-4212-92a9-e6b36dcd1743"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=70c11ff1-4583-4212-92a9-e6b36dcd1743"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"37"$"Best. 701 Nr. 134"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=2a0d9dfa-2ea3-4ac5-bff5-f830fbf1ce70"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=2a0d9dfa-2ea3-4ac5-bff5-f830fbf1ce70"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"38"$"Best. 701 Nr. 135"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=9cc44403-1328-452a-beaa-5314dd2bb509"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=9cc44403-1328-452a-beaa-5314dd2bb509"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"39"$"Best. 701 Nr. 136"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=d1a1381e-45b8-4e80-b80e-76b09a2a511e"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=d1a1381e-45b8-4e80-b80e-76b09a2a511e"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"40"$"Best. 701 Nr. 137"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=705bcda7-23cf-42a9-bac2-88dc35844e2c"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=705bcda7-23cf-42a9-bac2-88dc35844e2c"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"41"$"Best. 701 Nr. 138"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=9300da5b-a1ec-4459-930b-e38df9b51cb7"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=9300da5b-a1ec-4459-930b-e38df9b51cb7"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"42"$"Best. 701 Nr. 139"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=47ca6de5-ecf2-4959-a52f-26a1431e5837"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=47ca6de5-ecf2-4959-a52f-26a1431e5837"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"43"$"Best. 701 Nr. 140"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=713934f4-68c2-4b53-adf6-38f4765c62e8"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=713934f4-68c2-4b53-adf6-38f4765c62e8"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"44"$"Best. 701 Nr. 141"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=4f2acbc0-f729-42fa-8a5a-67a1412d1848"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=4f2acbc0-f729-42fa-8a5a-67a1412d1848"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"45"$"Best. 701 Nr. 142"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ef6e608c-c11c-4430-bb9d-3db97b72451a"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ef6e608c-c11c-4430-bb9d-3db97b72451a"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"46"$"Best. 701 Nr. 143"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=1a3b7f61-c810-4d0a-bae9-146bb8bcc9ea"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=1a3b7f61-c810-4d0a-bae9-146bb8bcc9ea"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
