"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 58"$"Cod. Pal. lat. 58"$"Cpl 58"$"cpl 58"$"Cod. Vat. Pal. lat. 58"$"Vat. Pal. lat. 58"$"Vaticanus Palatinus 58"$"Codex Palatinus latinus 58"$"Pallat. 58"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 59"$"Cod. Pal. lat. 59"$"Cpl 59"$"cpl 59"$"Cod. Vat. Pal. lat. 59"$"Vat. Pal. lat. 59"$"Vaticanus Palatinus 59"$"Codex Palatinus latinus 59"$"Pallat. 59"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 60"$"Cod. Pal. lat. 60"$"Cpl 60"$"cpl 60"$"Cod. Vat. Pal. lat. 60"$"Vat. Pal. lat. 60"$"Vaticanus Palatinus 60"$"Codex Palatinus latinus 60"$"Pallat. 60"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 61"$"Cod. Pal. lat. 61"$"Cpl 61"$"cpl 61"$"Cod. Vat. Pal. lat. 61"$"Vat. Pal. lat. 61"$"Vaticanus Palatinus 61"$"Codex Palatinus latinus 61"$"Pallat. 61"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 62"$"Cod. Pal. lat. 62"$"Cpl 62"$"cpl 62"$"Cod. Vat. Pal. lat. 62"$"Vat. Pal. lat. 62"$"Vaticanus Palatinus 62"$"Codex Palatinus latinus 62"$"Pallat. 62"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 63"$"Cod. Pal. lat. 63"$"Cpl 63"$"cpl 63"$"Cod. Vat. Pal. lat. 63"$"Vat. Pal. lat. 63"$"Vaticanus Palatinus 63"$"Codex Palatinus latinus 63"$"Pallat. 63"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 64"$"Cod. Pal. lat. 64"$"Cpl 64"$"cpl 64"$"Cod. Vat. Pal. lat. 64"$"Vat. Pal. lat. 64"$"Vaticanus Palatinus 64"$"Codex Palatinus latinus 64"$"Pallat. 64"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 65"$"Cod. Pal. lat. 65"$"Cpl 65"$"cpl 65"$"Cod. Vat. Pal. lat. 65"$"Vat. Pal. lat. 65"$"Vaticanus Palatinus 65"$"Codex Palatinus latinus 65"$"Pallat. 65"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 66"$"Cod. Pal. lat. 66"$"Cpl 66"$"cpl 66"$"Cod. Vat. Pal. lat. 66"$"Vat. Pal. lat. 66"$"Vaticanus Palatinus 66"$"Codex Palatinus latinus 66"$"Pallat. 66"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 67"$"Cod. Pal. lat. 67"$"Cpl 67"$"cpl 67"$"Cod. Vat. Pal. lat. 67"$"Vat. Pal. lat. 67"$"Vaticanus Palatinus 67"$"Codex Palatinus latinus 67"$"Pallat. 67"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 68"$"Cod. Pal. lat. 68"$"Cpl 68"$"cpl 68"$"Cod. Vat. Pal. lat. 68"$"Vat. Pal. lat. 68"$"Vaticanus Palatinus 68"$"Codex Palatinus latinus 68"$"Pallat. 68"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 69"$"Cod. Pal. lat. 69"$"Cpl 69"$"cpl 69"$"Cod. Vat. Pal. lat. 69"$"Vat. Pal. lat. 69"$"Vaticanus Palatinus 69"$"Codex Palatinus latinus 69"$"Pallat. 69"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 70"$"Cod. Pal. lat. 70"$"Cpl 70"$"cpl 70"$"Cod. Vat. Pal. lat. 70"$"Vat. Pal. lat. 70"$"Vaticanus Palatinus 70"$"Codex Palatinus latinus 70"$"Pallat. 70"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 71"$"Cod. Pal. lat. 71"$"Cpl 71"$"cpl 71"$"Cod. Vat. Pal. lat. 71"$"Vat. Pal. lat. 71"$"Vaticanus Palatinus 71"$"Codex Palatinus latinus 71"$"Pallat. 71"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 72"$"Cod. Pal. lat. 72"$"Cpl 72"$"cpl 72"$"Cod. Vat. Pal. lat. 72"$"Vat. Pal. lat. 72"$"Vaticanus Palatinus 72"$"Codex Palatinus latinus 72"$"Pallat. 72"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 73"$"Cod. Pal. lat. 73"$"Cpl 73"$"cpl 73"$"Cod. Vat. Pal. lat. 73"$"Vat. Pal. lat. 73"$"Vaticanus Palatinus 73"$"Codex Palatinus latinus 73"$"Pallat. 73"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 74"$"Cod. Pal. lat. 74"$"Cpl 74"$"cpl 74"$"Cod. Vat. Pal. lat. 74"$"Vat. Pal. lat. 74"$"Vaticanus Palatinus 74"$"Codex Palatinus latinus 74"$"Pallat. 74"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 75"$"Cod. Pal. lat. 75"$"Cpl 75"$"cpl 75"$"Cod. Vat. Pal. lat. 75"$"Vat. Pal. lat. 75"$"Vaticanus Palatinus 75"$"Codex Palatinus latinus 75"$"Pallat. 75"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 76"$"Cod. Pal. lat. 76"$"Cpl 76"$"cpl 76"$"Cod. Vat. Pal. lat. 76"$"Vat. Pal. lat. 76"$"Vaticanus Palatinus 76"$"Codex Palatinus latinus 76"$"Pallat. 76"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 77"$"Cod. Pal. lat. 77"$"Cpl 77"$"cpl 77"$"Cod. Vat. Pal. lat. 77"$"Vat. Pal. lat. 77"$"Vaticanus Palatinus 77"$"Codex Palatinus latinus 77"$"Pallat. 77"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 78"$"Cod. Pal. lat. 78"$"Cpl 78"$"cpl 78"$"Cod. Vat. Pal. lat. 78"$"Vat. Pal. lat. 78"$"Vaticanus Palatinus 78"$"Codex Palatinus latinus 78"$"Pallat. 78"
