"41"$"Cod. 44"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/216448/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/216457"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"42"$"Cod. 45"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/270250/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/270307"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"43"$"Cod. 46"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/158335/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/158339"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"44"$"Cod. 47"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/160630/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/160635"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"45"$"Cod. 48"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/270631/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/270635"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"46"$"Cod. 49"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/160951/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/160955"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"47"$"Cod. 50"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/270847/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/270850"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"48"$"Cod. 51"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/161290/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/161293"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"49"$"Cod. 52"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/274467/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/274826"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"50"$"Cod. 53"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/274854/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/274859"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
