"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 276"$"Hs. Georg. 276. 4°"$"Georg. 276"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 278"$"Hs. Georg. 278. 2°"$"11. 2°"$"Georg. 278"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 1"$"Georg Hs. 1"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 4"$"Georg Hs. 4. fol."$"Georg Hs. 4.2°"$"Georg Hs. 4"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 7"$"Georg Hs. 7"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 12"$"Georg Hs. 12"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 13"$"Georg Hs. 13. quart"$"Georg Hs. 13. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 16"$"Georg Hs. 16"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 16a"$"Georg Hs. 16a. fol."$"Georg Hs. 16a. 2°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 17/II"$"Georg Hs. 17"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 17/I"$"Georg Hs. 17. fol."$"Georg Hs. 17. 2°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 18a"$"Georg Hs. 18a"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 19"$"Georg Hs. 19"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 23"$"Georg Hs. 23"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 24/II"$"Georg Hs. 24"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 25/II"$"Georg Hs. 25?"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 32"$"Georg Hs. 32. quart"$"Georg Hs. 32. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 41"$"Georg Hs. 41. quart"$"Georg Hs. 41. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 42"$"Georg Hs. 42. quart"$"Georg Hs. 42. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 46"$"Georg Hs. 46"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 47"$"Georg Hs. 47"
