"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 195"$"Bestand 7002 195"$" 7002 195"$"GB fol. 195"$"Best. 7002 195 (GB fol. 195)"$"GB f° 195"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 196"$"Bestand 7002 196"$" 7002 196"$"GB fol. 196"$"Best. 7002 196 (GB fol. 196)"$"GB f° 196"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 197"$"Bestand 7002 197"$" 7002 197"$"GB fol. 197"$"Best. 7002 197 (GB fol. 197)"$"GB f° 197"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 198"$"Bestand 7002 198"$" 7002 198"$"GB fol. 198"$"Best. 7002 198 (GB fol. 198)"$"GB f° 198"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 199"$"Bestand 7002 199"$" 7002 199"$"GB fol. 199"$"Best. 7002 199 (GB fol. 199)"$"Best. 7002 199 (GB f° 199)"$"7002 199 (GB f° 199)"$"GB f° 199"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 2"$"Bestand 7002 2"$" 7002 2"$"GB fol. 2"$"Best. 7002 2 (GB fol. 2)"$"GB f° 2"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 20"$"Bestand 7002 20"$" 7002 20"$"GB fol. 20"$"Best. 7002 20 (GB fol. 20)"$"GB f° 20"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 201"$"Bestand 7002 201"$" 7002 201"$"GB fol. 201"$"Best. 7002 201 (GB fol. 201)"$"GB f° 201"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 202"$"Bestand 7002 202"$" 7002 202"$"GB fol. 202"$"Best. 7002 202 (GB fol. 202)"$"G. B. f° 202"$"GB f° 202"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 203"$"Bestand 7002 203"$" 7002 203"$"GB fol. 203"$"Best. 7002 203 (GB fol. 203)"$"GB f° 203"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 204"$"Bestand 7002 204"$" 7002 204"$"GB fol. 204"$"Best. 7002 204 (GB fol. 204)"$"GB f° 204"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 205"$"Bestand 7002 205"$" 7002 205"$"GB fol. 205"$"Best. 7002 205 (GB fol. 205)"$"GB f° 205"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 206"$"Bestand 7002 206"$" 7002 206"$"GB fol. 206"$"Best. 7002 206 (GB fol. 206)"$"GB f° 206"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 207"$"Bestand 7002 207"$" 7002 207"$"GB fol. 207"$"Best. 7002 207 (GB fol. 207)"$"GB f° 207"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 208"$"Bestand 7002 208"$" 7002 208"$"GB fol. 208"$"Best. 7002 208 (GB fol. 208)"$"Best. 7002 208 (GB f° 208)"$"7002 208 (GB f° 208)"$"GB f° 208"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 21"$"Bestand 7002 21"$" 7002 21"$"GB fol. 21"$"Best. 7002 21 (GB fol. 21)"$"GB f° 21"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 213"$"Bestand 7002 213"$" 7002 213"$"GB fol. 213"$"Best. 7002 213 (GB fol. 213)"$"GB f° 213"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 214"$"Bestand 7002 214"$" 7002 214"$"GB fol. 214"$"Best. 7002 214 (GB fol. 214)"$"GB f° 214"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 22"$"Bestand 7002 22"$" 7002 22"$"GB fol. 22"$"Best. 7002 22 (GB fol. 22)"$"Best. 7002 22 (GB f° 22)"$"GB f° 22"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 23"$"Bestand 7002 23"$" 7002 23"$"GB fol. 23"$"Best. 7002 23 (GB fol. 23)"$"G. B. f° 23"$"GB f° 23"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 26"$"Bestand 7002 26"$" 7002 26"$"GB fol. 26"$"Best. 7002 26 (GB fol. 26)"$"GB f° 26"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 27"$"Bestand 7002 27"$" 7002 27"$"GB fol. 27"$"Best. 7002 27 (GB fol. 27)"$"GB f° 27"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 28"$"Bestand 7002 28"$" 7002 28"$"GB fol. 28"$"Best. 7002 28 (GB fol. 28)"$"GB f° 28"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 29"$"Bestand 7002 29"$" 7002 29"$"GB fol. 29"$"Best. 7002 29 (GB fol. 29)"$"GB f° 29"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 3"$"Bestand 7002 3"$" 7002 3"$"GB fol. 3"$"Best. 7002 3 (GB fol. 3)"$"GB f° 3"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 30"$"Bestand 7002 30"$" 7002 30"$"GB fol. 30"$"Best. 7002 30 (GB fol. 30)"$"GB f° 30"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 31"$"Bestand 7002 31"$" 7002 31"$"GB fol. 31"$"Best. 7002 31 (GB fol. 31)"$"GB f° 31"$"G. B. f° 31"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 32"$"Bestand 7002 32"$" 7002 32"$"GB fol. 32"$"Best. 7002 32 (GB fol. 32)"$"GB f° 32"$"G. B. f° 32"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7020 329"$"Bestand 7020 329"$" 7020 329"$"W* 329"$"Best. 7020 329 (W* 329)"$"W f° 329*"$"(W) f° 329*"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 37"$"Bestand 7002 37"$" 7002 37"$"GB fol. 37"$"Best. 7002 37 (GB fol. 37)"$"GB f° 37"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 4"$"Bestand 7002 4"$" 7002 4"$"GB fol. 4"$"Best. 7002 4 (GB fol. 4)"$"GB f° 4"
